timestamp_event,received_at,service_name,severity,message,trace_id,request_id,method,endpoint,status_code,latency_ms,host,env,region,log_type
2026-01-10T12:12:38.445008Z,2026-01-10T12:12:38.492008Z,orders-service,INFO,Health check OK,b306f0846fdc42218cd5e6b765710b1a,9be5056d7362,POST,/orders/create,200,136,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T12:14:06.268691Z,2026-01-10T12:14:06.349691Z,auth-service,INFO,Request completed,a337f623475f4a3a9c705afd4a76fb95,8d66f4e3da30,GET,/auth/refresh,200,171,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T12:14:50.196190Z,2026-01-10T12:14:50.277190Z,inventory-service,INFO,Request completed,ccbd5fd1bcf24dd88931b2fc57e126f6,3d206065dfd4,GET,/inv/stock,200,111,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T12:15:07.278760Z,2026-01-10T12:15:07.350760Z,notification-service,INFO,Health check OK,3f65080dfe37414580bd3a98875647c0,edfedf4680ca,POST,/notify/sms,200,111,notification-service-pod-02,prod,sa-east-1,request
2026-01-10T12:16:08.063574Z,2026-01-10T12:16:08.112574Z,api-gateway,INFO,Request completed,8130da673ea14273b3cda61b67f2d1c3,1e3432d791f3,GET,/health,200,150,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T12:18:40.590991Z,2026-01-10T12:18:40.633991Z,payment-service,INFO,Background job completed,3dbe8cec16d14257b20811c592a9a3b7,aeed7a1963dd,GET,/pay/refund,200,219,payment-service-pod-01,prod,sa-east-1,request
2026-01-10T12:21:09.649372Z,2026-01-10T12:21:09.764372Z,orders-service,WARN,Retrying upstream request,85b4b0554a97441582fb4f463c5b9ba0,1f9c03aeec62,GET,/orders/create,200,323,orders-service-pod-02,prod,sa-east-1,request
2026-01-10T12:22:46.730777Z,2026-01-10T12:22:46.838777Z,auth-service,INFO,Background job completed,48acbcdead944f68b64cd4e8e4bf467f,562534ff05c6,POST,/auth/refresh,200,160,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T12:26:02.632427Z,2026-01-10T12:26:02.711427Z,inventory-service,WARN,Slow response detected,7436af4cca0b44098209d026de6ac354,d6a177671f8a,POST,/inv/release,200,921,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T12:26:14.354434Z,2026-01-10T12:26:14.415434Z,payment-service,INFO,Background job completed,472c71a9a6dc46f8acedb3f02fec7402,9c604b3e5d2e,GET,/pay/status,200,143,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T12:29:28.650765Z,2026-01-10T12:29:28.767765Z,inventory-service,INFO,Health check OK,6ce5fa0bbdd14202b34e51af23b51b90,35877b1a45e9,GET,/inv/reserve,200,79,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T12:29:41.555118Z,2026-01-10T12:29:41.609118Z,api-gateway,WARN,Retrying upstream request,f1797377b1154a6faa78a1160c4f7e67,a7f7f49794f1,POST,/inventory,200,320,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T12:29:53.750270Z,2026-01-10T12:29:53.802270Z,auth-service,INFO,Background job completed,ab7d9661a4c544ef949c858a0d12815e,05ac7e3ad22f,GET,/auth/validate,200,231,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T12:31:39.784274Z,2026-01-10T12:31:39.891274Z,inventory-service,INFO,Request completed,ea0cd014b9724306a1a0b7b3315a16b6,bdf8f23c8619,POST,/inv/reserve,200,205,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T12:33:02.229921Z,2026-01-10T12:33:02.309921Z,notification-service,INFO,Health check OK,eab2979598d14088831ac8dbac474436,6a2e2f6a9e61,GET,/notify/push,200,123,notification-service-pod-02,prod,sa-east-1,request
2026-01-10T12:33:59.609324Z,2026-01-10T12:33:59.663324Z,orders-service,INFO,Request completed,e62dade731914f5cb9cf1d018f156095,36942f1628b7,GET,/orders/create,200,97,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T12:34:40.967848Z,2026-01-10T12:34:41.009848Z,inventory-service,INFO,Health check OK,cf56cee1d6ac452a984c7b81251ed29f,edf66d7ec42f,GET,/inv/release,200,108,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T12:36:44.759765Z,2026-01-10T12:36:44.842765Z,auth-service,WARN,Rate limit nearing threshold,8052b8a27e9d4fc18528a0153a3e3899,aefa48f54075,GET,/auth/refresh,200,393,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T12:36:48.752299Z,2026-01-10T12:36:48.813299Z,auth-service,INFO,Background job completed,475d8ac5331d4af3ba64c0716348dda7,01000658cf06,GET,/auth/login,200,116,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T12:37:48.551081Z,2026-01-10T12:37:48.638081Z,payment-service,INFO,Background job completed,59fb98266fec454b87a4d12e90a1b079,16db7f5e4271,POST,/pay/charge,200,112,payment-service-pod-01,prod,sa-east-1,request
2026-01-10T12:38:54.803144Z,2026-01-10T12:38:54.858144Z,notification-service,ERROR,External dependency error,c38fee9aec2f4bc2b921212bc776aadb,57d3b582b6b0,POST,/notify/email,502,2752,notification-service-pod-03,prod,sa-east-1,request
2026-01-10T12:41:01.862464Z,2026-01-10T12:41:01.970464Z,payment-service,INFO,Background job completed,d35e012dbfe64c21a732c4380e5aa511,1786b7eac61b,GET,/pay/status,200,146,payment-service-pod-02,prod,sa-east-1,request
2026-01-10T12:41:23.141352Z,2026-01-10T12:41:23.219352Z,api-gateway,INFO,Health check OK,beda6efe77284afda20508e1b4d4eb9a,fadd3f0ba7de,GET,/health,200,174,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T12:41:32.514674Z,2026-01-10T12:41:32.573674Z,orders-service,INFO,Health check OK,b091eaa3205146bead7fca97891f001f,434554683349,GET,/orders/cancel,200,135,orders-service-pod-02,prod,sa-east-1,request
2026-01-10T12:42:47.222560Z,2026-01-10T12:42:47.325560Z,orders-service,WARN,Rate limit nearing threshold,1fe8bf42eafb4b249c64429bf9d69ba5,80fad1d4dc07,GET,/orders/cancel,200,219,orders-service-pod-03,prod,sa-east-1,request
2026-01-10T12:42:47.558906Z,2026-01-10T12:42:47.623906Z,auth-service,INFO,Background job completed,553f4761ea7d407fbabc2804bb9a5d08,250137c8a3d2,GET,/auth/validate,200,96,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T12:45:53.034033Z,2026-01-10T12:45:53.089033Z,orders-service,INFO,Request completed,74e920b7fc304ac8b7ae05963099aab5,922f67d1b4ed,GET,/orders/cancel,200,86,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T12:47:14.098802Z,2026-01-10T12:47:14.146802Z,api-gateway,INFO,Background job completed,364e033fdfc14529b7950d9293f91580,574ea0a21d87,GET,/inventory,200,92,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T12:48:29.488270Z,2026-01-10T12:48:29.540270Z,api-gateway,INFO,Health check OK,650a2a705f9d4988909c4a8e9c6a80b2,01a1f945d4cd,POST,/checkout,200,61,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T12:52:42.060074Z,2026-01-10T12:52:42.105074Z,api-gateway,INFO,Background job completed,cf8e9e1fc8c9453e9b776e1ab0df5bb2,504f198342d0,POST,/checkout,200,145,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T12:53:09.377920Z,2026-01-10T12:53:09.431920Z,auth-service,INFO,Background job completed,cb1aa3d90d42454da4b6048c61402575,6b6108cad58d,POST,/auth/validate,200,124,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T12:53:11.925505Z,2026-01-10T12:53:12.029505Z,inventory-service,INFO,Background job completed,a0659915bacc4b428b0d5f47e5ac8a5c,7b439f122aa8,GET,/inv/stock,200,112,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T12:53:47.956361Z,2026-01-10T12:53:48.016361Z,api-gateway,INFO,Background job completed,4ad6895ce1734c289c515aaf1c3fb0e8,be61d5a168d5,GET,/inventory,200,87,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T12:56:05.407784Z,2026-01-10T12:56:05.480784Z,api-gateway,INFO,Health check OK,bb779420bea24a2084671879f396a14f,e33cdcb4c39c,GET,/checkout,200,77,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T12:57:24.418583Z,2026-01-10T12:57:24.488583Z,orders-service,INFO,Health check OK,b11467f5f3b942ff928c613d8ecc87ba,16ffb98394aa,GET,/orders/create,200,94,orders-service-pod-02,prod,sa-east-1,request
2026-01-10T12:58:29.163817Z,2026-01-10T12:58:29.233817Z,api-gateway,INFO,Request completed,739c1045e1a44fef99a1887d6be626c8,27473bdc7dab,GET,/inventory,200,113,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T12:59:12.415936Z,2026-01-10T12:59:12.503936Z,inventory-service,INFO,Background job completed,cfb53f77f3394b1798fb1fce319750df,5c9def719d97,POST,/inv/release,200,109,inventory-service-pod-02,prod,sa-east-1,request
2026-01-10T12:59:29.683327Z,2026-01-10T12:59:29.762327Z,auth-service,INFO,Request completed,db4e0377b0d94ffea9d61d048c53c87c,34d405316cc9,GET,/auth/login,200,81,auth-service-pod-02,prod,sa-east-1,request
2026-01-10T13:00:21.977880Z,2026-01-10T13:00:22.063880Z,orders-service,INFO,Request completed,db3533daa86f40f9a2b4fc0bf728cbf7,35bbf8421877,GET,/orders/status,200,100,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T13:01:03.895656Z,2026-01-10T13:01:04.003656Z,inventory-service,WARN,Slow response detected,89fe3db20f2f4db69696de0afe923f59,989cef28768c,POST,/inv/reserve,200,707,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T13:01:16.570910Z,2026-01-10T13:01:16.646910Z,auth-service,WARN,Retrying upstream request,5419ce63ebb74e299dd792a5d9c88b24,ea0fb2abf61f,GET,/auth/refresh,200,453,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T13:02:28.965059Z,2026-01-10T13:02:29.007059Z,api-gateway,INFO,Health check OK,20054da0bfe649268c096eaaf4639ea5,e3c62263f73e,GET,/orders,200,40,api-gateway-pod-01,prod,sa-east-1,request
2026-01-10T13:02:28.973418Z,2026-01-10T13:02:29.037418Z,orders-service,WARN,Rate limit nearing threshold,3e59db3c0d1a41428ed523daee123fec,60eff6fac1c6,POST,/orders/create,200,490,orders-service-pod-02,prod,sa-east-1,request
2026-01-10T13:02:44.470089Z,2026-01-10T13:02:44.527089Z,auth-service,INFO,Background job completed,7c97446f4a1a4508bfb54c6d02484f41,2e12a94fea7e,GET,/auth/login,200,123,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T13:03:00.250719Z,2026-01-10T13:03:00.295719Z,api-gateway,INFO,Background job completed,493cb6bf8cbf4fc98af78b721252aeed,258adfdfc949,POST,/checkout,200,106,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:03:26.308673Z,2026-01-10T13:03:26.422673Z,inventory-service,WARN,Slow response detected,b67575cc2de344f9a8cd1d38b38004d0,e00dca746ba4,POST,/inv/reserve,200,915,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T13:03:44.332856Z,2026-01-10T13:03:44.429856Z,api-gateway,INFO,Request completed,1dc209112ed14de7acf96d7a7b383a58,73073a760460,GET,/health,200,86,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T13:03:46.495951Z,2026-01-10T13:03:46.538951Z,orders-service,WARN,Retrying upstream request,5c939c1ff5ce4593a998c94c3a08e93b,2de832afec0e,GET,/orders/create,200,803,orders-service-pod-03,prod,sa-east-1,request
2026-01-10T13:07:31.438933Z,2026-01-10T13:07:31.492933Z,orders-service,CRITICAL,Out of memory,e1b608b4809c4fee83c23a6638960bbc,9235ac79b90d,GET,/orders/cancel,500,795,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T13:10:09.087163Z,2026-01-10T13:10:09.154163Z,auth-service,INFO,Background job completed,234d05a3e8bd41408ea36c8faede1af4,858ffcb20593,POST,/auth/refresh,200,147,auth-service-pod-02,prod,sa-east-1,request
2026-01-10T13:11:04.522907Z,2026-01-10T13:11:04.575907Z,orders-service,INFO,Background job completed,a3bf737056044145ba2ab1923419d0d9,60369bfd1d51,POST,/orders/create,200,120,orders-service-pod-03,prod,sa-east-1,request
2026-01-10T13:13:22.308126Z,2026-01-10T13:13:22.428126Z,notification-service,ERROR,Database query failed,231efb4cd89247fca3600a40f17e3e59,691abf4b174c,POST,/notify/sms,504,1578,notification-service-pod-01,prod,sa-east-1,request
2026-01-10T13:13:22.718141Z,2026-01-10T13:13:22.784141Z,inventory-service,INFO,Background job completed,532b4be01ca34c29bcad3642dd64ef12,f2e9a602f5a8,POST,/inv/reserve,200,119,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T13:16:13.155312Z,2026-01-10T13:16:13.258312Z,api-gateway,INFO,Background job completed,54a5328c47cc414c895de81a4abea3a2,c08992fd0c40,GET,/checkout,200,128,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:16:52.307762Z,2026-01-10T13:16:52.420762Z,api-gateway,WARN,Slow response detected,316598afe7d74697a305f9a996b6ca22,bedcc9e85ae2,GET,/login,200,289,api-gateway-pod-01,prod,sa-east-1,request
2026-01-10T13:20:30.223682Z,2026-01-10T13:20:30.329682Z,inventory-service,WARN,Rate limit nearing threshold,6aeebd799eaa4906bb8cab79ce558a08,0b6dcb06f162,GET,/inv/stock,200,245,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T13:20:51.062360Z,2026-01-10T13:20:51.176360Z,auth-service,INFO,Health check OK,19f9ea5add5d48399964cab0ea01198d,1899e720fcdd,POST,/auth/refresh,200,135,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T13:21:08.653585Z,2026-01-10T13:21:08.702585Z,inventory-service,INFO,Health check OK,b572fe6267e24f53bc91514d7a6a24b9,03ce8e271efe,GET,/inv/release,200,108,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T13:21:25.718343Z,2026-01-10T13:21:25.811343Z,inventory-service,INFO,Request completed,f3af8d960bbc42d1b5c940f7cf2354eb,7e14f0a4e12e,GET,/inv/stock,200,108,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T13:22:44.706496Z,2026-01-10T13:22:44.819496Z,payment-service,WARN,Slow response detected,40e7d17291574ed09110472c8818df95,ff19c4ed9ad6,GET,/pay/status,200,372,payment-service-pod-01,prod,sa-east-1,request
2026-01-10T13:23:13.102929Z,2026-01-10T13:23:13.218929Z,api-gateway,INFO,Health check OK,a7ffc3874b9843b5824a8d6f79e46540,5f04b843821e,GET,/orders,200,101,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:23:14.007442Z,2026-01-10T13:23:14.075442Z,payment-service,INFO,Request completed,fed4c5ca114644728f902260e4f015f9,68c9d6677650,POST,/pay/charge,200,185,payment-service-pod-02,prod,sa-east-1,request
2026-01-10T13:23:35.336373Z,2026-01-10T13:23:35.413373Z,api-gateway,INFO,Request completed,00b43ae26aae478692454cca91bfdef3,f28c48baa035,POST,/orders,200,125,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T13:26:18.875936Z,2026-01-10T13:26:18.953936Z,payment-service,INFO,Background job completed,95c95ff2496449468767fbdc3d443861,c25c1f2ff116,GET,/pay/status,200,86,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T13:28:08.709430Z,2026-01-10T13:28:08.761430Z,inventory-service,INFO,Request completed,9f889e0cb42a43e1b90c267a818d10c9,62178a0ad7c6,GET,/inv/release,200,149,inventory-service-pod-02,prod,sa-east-1,request
2026-01-10T13:28:57.943974Z,2026-01-10T13:28:58.052974Z,orders-service,INFO,Health check OK,f551767d8e784c52b1181d5cbeef7cf8,6204b6660322,GET,/orders/status,200,144,orders-service-pod-02,prod,sa-east-1,request
2026-01-10T13:30:16.541498Z,2026-01-10T13:30:16.649498Z,notification-service,INFO,Health check OK,bf5314747cea4e2c9d2699f333cf1fc4,0c12931490d9,GET,/notify/email,200,114,notification-service-pod-01,prod,sa-east-1,request
2026-01-10T13:31:25.325112Z,2026-01-10T13:31:25.379112Z,payment-service,INFO,Background job completed,fb4c32361b484818934f99b7564a7fc3,42cb02963306,GET,/pay/refund,200,97,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T13:33:45.232994Z,2026-01-10T13:33:45.320994Z,payment-service,INFO,Request completed,72ca914803d94d08bec4c6ee53aabf99,c2e1c6a839e5,GET,/pay/refund,200,92,payment-service-pod-02,prod,sa-east-1,request
2026-01-10T13:33:58.967247Z,2026-01-10T13:33:59.014247Z,notification-service,INFO,Request completed,3619827982ec41ceb6c65eb272c91e7b,c287aad2aaa0,GET,/notify/email,200,62,notification-service-pod-02,prod,sa-east-1,request
2026-01-10T13:36:51.894177Z,2026-01-10T13:36:51.937177Z,payment-service,INFO,Health check OK,b772952d774e408d9fcec5991a2fd16b,8940284ce262,GET,/pay/charge,200,94,payment-service-pod-02,prod,sa-east-1,request
2026-01-10T13:37:06.156989Z,2026-01-10T13:37:06.260989Z,auth-service,WARN,Rate limit nearing threshold,e19344014d6d429fa83544d571e8444c,d541656d689c,POST,/auth/validate,200,292,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T13:37:27.593980Z,2026-01-10T13:37:27.681980Z,payment-service,INFO,Health check OK,da1108151eb84f93b137d8359788b301,4f4fe4d44f3a,GET,/pay/refund,200,93,payment-service-pod-01,prod,sa-east-1,request
2026-01-10T13:37:47.098537Z,2026-01-10T13:37:47.170537Z,notification-service,INFO,Request completed,dcd149bf6c5c41cd96b470103f6f7b38,79c66efe56f1,GET,/notify/sms,200,142,notification-service-pod-01,prod,sa-east-1,request
2026-01-10T13:37:49.819544Z,2026-01-10T13:37:49.863544Z,payment-service,INFO,Health check OK,05044699d4bb413aa19bc96c4b6a013d,490e52ac5b51,POST,/pay/charge,200,117,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T13:38:05.903988Z,2026-01-10T13:38:05.958988Z,auth-service,INFO,Request completed,c2267252c02a49c99dde307420983f6d,43b476de6a8e,GET,/auth/login,200,53,auth-service-pod-02,prod,sa-east-1,request
2026-01-10T13:39:53.981837Z,2026-01-10T13:39:54.100837Z,api-gateway,INFO,Request completed,46daaded6fb64468a95e34fda2b5eb4a,48a5b3892464,GET,/health,200,98,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:42:37.009872Z,2026-01-10T13:42:37.102872Z,auth-service,INFO,Background job completed,415a1692cb354d31847f00fc1912e7e1,7a4ab4e20d88,GET,/auth/validate,200,118,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T13:43:25.992137Z,2026-01-10T13:43:26.108137Z,orders-service,INFO,Request completed,46c96c1e777b44c09bc2869b90d79d67,8effce61c570,GET,/orders/status,200,82,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T13:44:19.978419Z,2026-01-10T13:44:20.089419Z,api-gateway,WARN,Retrying upstream request,bc6cf5f604e34fe98bf517f0ea461374,4803ec65ef3e,GET,/inventory,200,402,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:45:50.822915Z,2026-01-10T13:45:50.925915Z,notification-service,INFO,Background job completed,b0835e4ea0034abfa7d53d82ed4d19dd,9ee252009056,POST,/notify/push,200,130,notification-service-pod-03,prod,sa-east-1,request
2026-01-10T13:46:21.696359Z,2026-01-10T13:46:21.771359Z,inventory-service,WARN,Rate limit nearing threshold,dd25e3b59aea4d1fad402199a326db69,b29996e4c16c,GET,/inv/reserve,200,553,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T13:47:25.845270Z,2026-01-10T13:47:25.889270Z,api-gateway,INFO,Health check OK,a3cf31b497ce4f448d0d4958f0393444,3deba4dcb20b,GET,/login,200,88,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:47:35.927197Z,2026-01-10T13:47:35.998197Z,auth-service,INFO,Background job completed,97d8eeff34394e3fb6d656c7f50ae055,77885c1e3b21,GET,/auth/login,200,154,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T13:47:41.880607Z,2026-01-10T13:47:41.958607Z,api-gateway,INFO,Background job completed,4a240d360bd04cd1ac3fd87a576fc14c,e796ecb665ac,GET,/orders,200,92,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T13:47:53.631211Z,2026-01-10T13:47:53.677211Z,api-gateway,INFO,Background job completed,e0365290dba744fdba3279b61ff9658c,6af2fd234fd2,POST,/inventory,200,116,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:49:13.635217Z,2026-01-10T13:49:13.730217Z,auth-service,INFO,Health check OK,fd899ebc6a9c4e74818d25905f2f57ca,695413093720,POST,/auth/validate,200,182,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T13:49:36.086200Z,2026-01-10T13:49:36.204200Z,api-gateway,INFO,Request completed,e6a1afc88a594f3e9cb8be3764b50a44,e6f8f96bd0ac,GET,/login,200,124,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T13:50:00.151933Z,2026-01-10T13:50:00.244933Z,inventory-service,INFO,Request completed,31c8e844e7c945299a22d06827633c3d,d609bb422294,GET,/inv/release,200,97,inventory-service-pod-02,prod,sa-east-1,request
2026-01-10T13:50:18.623185Z,2026-01-10T13:50:18.718185Z,inventory-service,INFO,Background job completed,fd2c69ea4b5645bb8bff6815edc8947c,f226cf3d8940,POST,/inv/reserve,200,146,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T13:50:38.172123Z,2026-01-10T13:50:38.227123Z,api-gateway,INFO,Background job completed,935df30dc9484fdfb4784b1198bf3065,d5a824cf7bf4,POST,/checkout,200,116,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T13:50:46.429579Z,2026-01-10T13:50:46.520579Z,notification-service,INFO,Background job completed,8ed391f9d75c441a89df205101534712,060d3c9a9230,GET,/notify/email,200,134,notification-service-pod-03,prod,sa-east-1,request
2026-01-10T13:50:47.798359Z,2026-01-10T13:50:47.910359Z,api-gateway,INFO,Health check OK,b76f0781435e4a898a54c3751251b221,7074d359da3e,GET,/health,200,118,api-gateway-pod-02,prod,sa-east-1,request
2026-01-10T13:51:31.049446Z,2026-01-10T13:51:31.143446Z,notification-service,INFO,Background job completed,47f20fb2999b4eabad0149044ed1304b,7d8b0cbc5d1b,POST,/notify/sms,200,135,notification-service-pod-01,prod,sa-east-1,request
2026-01-10T13:52:05.237842Z,2026-01-10T13:52:05.292842Z,inventory-service,INFO,Health check OK,88999aa7647a4ead8ae862cb980d0ba1,977148933ad4,GET,/inv/stock,200,188,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T13:52:49.375700Z,2026-01-10T13:52:49.479700Z,api-gateway,INFO,Health check OK,9a809aec4f9d42689a18fcd3f09e5faa,854039bf2d4c,POST,/inventory,200,101,api-gateway-pod-01,prod,sa-east-1,request
2026-01-10T13:54:18.080569Z,2026-01-10T13:54:18.176569Z,inventory-service,INFO,Request completed,68b6479d06954799bca51d6578ebde57,8173ef2a3c4b,GET,/inv/reserve,200,152,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T13:54:23.925838Z,2026-01-10T13:54:23.993838Z,api-gateway,INFO,Request completed,078ca5b2cf8645bf9d0bd446ab3451c6,1a65b8a7f00d,GET,/orders,200,129,api-gateway-pod-01,prod,sa-east-1,request
2026-01-10T13:54:39.991752Z,2026-01-10T13:54:40.078752Z,payment-service,INFO,Background job completed,38a3827ef77a4bbb842b5926e8ce320e,8b60bcad3cc4,POST,/pay/refund,200,134,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T13:55:52.073547Z,2026-01-10T13:55:52.175547Z,payment-service,INFO,Request completed,ac3bf4bb01fd41d0ae98af6a6ba0fc67,5b1aaf89a317,GET,/pay/refund,200,112,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T13:56:36.209887Z,2026-01-10T13:56:36.280887Z,orders-service,INFO,Background job completed,7690ba6642904335bb8bbb47b9042142,251d4ff61ad6,GET,/orders/status,200,128,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T13:56:40.196343Z,2026-01-10T13:56:40.289343Z,auth-service,INFO,Health check OK,004ba77e94b8489daf289c22349a451a,eabc495b6333,POST,/auth/login,200,102,auth-service-pod-02,prod,sa-east-1,request
2026-01-10T14:00:09.038066Z,2026-01-10T14:00:09.110066Z,payment-service,INFO,Health check OK,e9350d5f34cc4c9399a370ec9db394a0,c8501f647235,GET,/pay/status,200,178,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T14:00:15.008386Z,2026-01-10T14:00:15.108386Z,notification-service,INFO,Health check OK,75f15f08ca8d406b95767703eb0def67,e055f463449e,POST,/notify/push,200,98,notification-service-pod-02,prod,sa-east-1,request
2026-01-10T14:02:59.961261Z,2026-01-10T14:03:00.068261Z,api-gateway,INFO,Health check OK,6e9c66f7359d47cba2ebcce52fe5097c,799b2a8e9e3e,POST,/orders,200,86,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T14:03:09.683326Z,2026-01-10T14:03:09.781326Z,inventory-service,INFO,Health check OK,08485a404b744706a4cf74c6db364eef,3daea399151a,GET,/inv/stock,200,172,inventory-service-pod-02,prod,sa-east-1,request
2026-01-10T14:04:52.123841Z,2026-01-10T14:04:52.225841Z,payment-service,INFO,Request completed,eac35de38e9d44eebdf3aafe164d849f,af695249e7a1,POST,/pay/refund,200,166,payment-service-pod-02,prod,sa-east-1,request
2026-01-10T14:05:37.017462Z,2026-01-10T14:05:37.113462Z,auth-service,INFO,Request completed,7ffee865e0a8469388ebb9c9a48ef8b2,dfaad9aef719,POST,/auth/refresh,200,124,auth-service-pod-03,prod,sa-east-1,request
2026-01-10T14:07:32.689501Z,2026-01-10T14:07:32.733501Z,inventory-service,INFO,Request completed,a3cb10592415437090fbd4812e2b9bc9,e9d74ad23693,POST,/inv/release,200,189,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T14:07:48.741285Z,2026-01-10T14:07:48.829285Z,auth-service,INFO,Background job completed,6c376c4291ce4921b109ae5f34af8424,3859d3258380,GET,/auth/validate,200,116,auth-service-pod-01,prod,sa-east-1,request
2026-01-10T14:07:59.989120Z,2026-01-10T14:08:00.059120Z,inventory-service,INFO,Background job completed,863187a06b574affac6bf4c2a6a30eb9,90955c9f1fd6,POST,/inv/release,200,100,inventory-service-pod-01,prod,sa-east-1,request
2026-01-10T14:09:02.752891Z,2026-01-10T14:09:02.837891Z,payment-service,INFO,Health check OK,458741700eed487fbdac5e7babdc718f,96c1d2c50e1b,POST,/pay/charge,200,132,payment-service-pod-03,prod,sa-east-1,request
2026-01-10T14:10:04.702589Z,2026-01-10T14:10:04.761589Z,api-gateway,INFO,Health check OK,e3f80acc2656401491fe9ca4ee204fb4,608f15561b1b,GET,/login,200,110,api-gateway-pod-03,prod,sa-east-1,request
2026-01-10T14:14:26.909456Z,2026-01-10T14:14:26.973456Z,orders-service,INFO,Request completed,f9269cd1ccb642f098a1179175b37c0b,ee52f3925cd4,GET,/orders/status,200,238,orders-service-pod-03,prod,sa-east-1,request
2026-01-10T14:15:10.034733Z,2026-01-10T14:15:10.119733Z,inventory-service,INFO,Request completed,bb7e094d3ac0452eb2f784fe5d57a2cc,b58e8d55cca8,GET,/inv/reserve,200,137,inventory-service-pod-03,prod,sa-east-1,request
2026-01-10T14:15:40.884054Z,2026-01-10T14:15:40.986054Z,orders-service,INFO,Health check OK,d3e6acecfc484745b6b5936acbeeceee,4d24cafb61aa,POST,/orders/create,200,148,orders-service-pod-01,prod,sa-east-1,request
2026-01-10T14:16:33.257006Z,2026-01-10T14:16:33.332006Z,payment-service,INFO,Health check OK,b5cd4af1416e45d59de78eec28212db5,ecc2e49b3d51,GET,/pay/status,200,91,payment-service-pod-03,prod,sa-east-1,request
